cancer_type_abbr,mirbase_mat_id,gene_symbol,ensg,validated,number_of_tool,pearson_cor,pearson_pv,spearman_cor,spearman_pv,kendall_cor,kendall_pv
STAD,hsa-miR-19a-3p,C11orf96,ENSG00000187479,0,6,-0.335261,3.19E-11,-0.4902,0.00E+00,-0.3349,5.19E-22
STAD,hsa-miR-19b-1-5p,FHL1,ENSG00000022267,0,7,-0.279983,3.97E-08,-0.6284,0.00E+00,-0.4516,1.16E-38
STAD,hsa-miR-19b-1-5p,NTN1,ENSG00000065320,0,6,-0.280466,3.75E-08,-0.5101,0.00E+00,-0.3574,7.59E-25
STAD,hsa-miR-19b-1-5p,CYBRD1,ENSG00000071967,0,6,-0.38631,1.09E-14,-0.5778,0.00E+00,-0.4081,7.06E-32
STAD,hsa-miR-19b-1-5p,FERMT2,ENSG00000073712,0,6,-0.313097,6.64E-10,-0.5864,0.00E+00,-0.4145,7.59E-33
STAD,hsa-miR-19b-1-5p,SORBS1,ENSG00000095637,0,6,-0.279866,4.02E-08,-0.5023,0.00E+00,-0.3489,9.59E-24
STAD,hsa-miR-19b-1-5p,FKBP5,ENSG00000096060,0,7,-0.173514,7.77E-04,-0.3052,2.25E-09,-0.2087,1.87E-09
STAD,hsa-miR-19b-1-5p,TIMP3,ENSG00000100234,0,8,-0.277844,5.08E-08,-0.4519,0.00E+00,-0.3099,4.46E-19
STAD,hsa-miR-19b-1-5p,SFRP1,ENSG00000104332,0,7,-0.290688,1.12E-08,-0.5862,0.00E+00,-0.416,4.59E-33
STAD,hsa-miR-19b-1-5p,PTPRS,ENSG00000105426,0,7,-0.176526,6.26E-04,-0.3638,6.06E-13,-0.2536,2.84E-13
STAD,hsa-miR-19b-1-5p,NCS1,ENSG00000107130,0,6,-0.283111,2.76E-08,-0.4478,0.00E+00,-0.3093,5.30E-19
STAD,hsa-miR-19b-1-5p,C7,ENSG00000112936,0,6,-0.266026,1.91E-07,-0.5694,0.00E+00,-0.4054,1.75E-31
STAD,hsa-miR-19b-1-5p,KLF9,ENSG00000119138,0,7,-0.350759,3.29E-12,-0.5506,0.00E+00,-0.3875,6.58E-29
STAD,hsa-miR-19b-1-5p,PALLD,ENSG00000129116,0,6,-0.306775,1.51E-09,-0.5912,0.00E+00,-0.4259,1.43E-34
STAD,hsa-miR-19b-1-5p,MAP1B,ENSG00000131711,0,6,-0.278325,4.81E-08,-0.5319,0.00E+00,-0.3762,2.43E-27
STAD,hsa-miR-19b-1-5p,MYH11,ENSG00000133392,0,6,-0.264083,2.36E-07,-0.5956,0.00E+00,-0.4251,1.86E-34
STAD,hsa-miR-19b-1-5p,EMP1,ENSG00000134531,0,7,-0.120679,1.99E-02,-0.3436,1.28E-11,-0.2328,2.04E-11
STAD,hsa-miR-19b-1-5p,ITGA11,ENSG00000137809,0,6,-0.202694,8.24E-05,-0.3071,1.77E-09,-0.2084,1.98E-09
STAD,hsa-miR-19b-1-5p,PDE5A,ENSG00000138735,0,7,-0.309498,1.06E-09,-0.4191,0.00E+00,-0.2925,3.68E-17
STAD,hsa-miR-19b-1-5p,RGS5,ENSG00000143248,0,6,-0.348748,4.44E-12,-0.4868,0.00E+00,-0.3348,5.36E-22
STAD,hsa-miR-19b-1-5p,LPP,ENSG00000145012,0,6,-0.283948,2.50E-08,-0.4306,0.00E+00,-0.3027,2.89E-18
STAD,hsa-miR-19b-1-5p,NACC2,ENSG00000148411,0,7,-0.278443,4.74E-08,-0.3932,2.32E-15,-0.2735,3.38E-15
STAD,hsa-miR-19b-1-5p,HSPB8,ENSG00000152137,0,7,-0.290931,1.09E-08,-0.6278,0.00E+00,-0.4503,1.93E-38
STAD,hsa-miR-19b-1-5p,KLF10,ENSG00000155090,0,8,-0.312207,7.46E-10,-0.3913,3.74E-15,-0.2716,5.25E-15
STAD,hsa-miR-19b-1-5p,FBXO32,ENSG00000156804,0,8,-0.308804,1.16E-09,-0.5556,0.00E+00,-0.3965,3.44E-30
STAD,hsa-miR-19b-1-5p,RBPMS,ENSG00000157110,0,7,-0.322591,1.86E-10,-0.5069,0.00E+00,-0.36,3.56E-25
STAD,hsa-miR-19b-1-5p,TSPAN18,ENSG00000157570,0,6,-0.149082,3.95E-03,-0.3768,6.84E-14,-0.2603,6.65E-14
STAD,hsa-miR-19b-1-5p,CCDC107,ENSG00000159884,0,6,-0.211484,3.93E-05,-0.3279,1.16E-10,-0.2254,8.55E-11
STAD,hsa-miR-19b-1-5p,NFIA,ENSG00000162599,0,8,-0.29256,8.92E-09,-0.3128,8.57E-10,-0.2172,3.99E-10
STAD,hsa-miR-19b-1-5p,FYCO1,ENSG00000163820,1,5,-0.330169,6.55E-11,-0.477,0.00E+00,-0.3353,4.63E-22
STAD,hsa-miR-19b-1-5p,DLC1,ENSG00000164741,0,7,-0.366718,2.77E-13,-0.5169,0.00E+00,-0.3608,2.79E-25
STAD,hsa-miR-19b-1-5p,CFL2,ENSG00000165410,0,9,-0.248134,1.26E-06,-0.4927,0.00E+00,-0.3439,4.00E-23
STAD,hsa-miR-19b-1-5p,ZCCHC24,ENSG00000165424,0,6,-0.373932,8.64E-14,-0.5878,0.00E+00,-0.4189,1.66E-33
STAD,hsa-miR-19b-1-5p,AMOTL1,ENSG00000166025,0,6,-0.285311,2.13E-08,-0.4618,0.00E+00,-0.3233,1.27E-20
STAD,hsa-miR-19b-1-5p,SYNPO2,ENSG00000172403,0,6,-0.244672,1.79E-06,-0.6,0.00E+00,-0.4306,2.61E-35
STAD,hsa-miR-19b-1-5p,TOM1L2,ENSG00000175662,0,6,-0.267875,1.56E-07,-0.3458,9.37E-12,-0.2379,7.37E-12
STAD,hsa-miR-19b-1-5p,MAF,ENSG00000178573,0,9,-0.198093,1.20E-04,-0.4169,0.00E+00,-0.2902,6.45E-17
STAD,hsa-miR-19b-1-5p,MXRA7,ENSG00000182534,0,6,-0.321686,2.11E-10,-0.4978,0.00E+00,-0.3486,1.03E-23
